obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('381',)",3722585271.48,8,3.65959000587,3742914144.92,3742914145.35,3722585271.48,0.0,internal_timestamp,73.0979995728,1513596471.48,32.9746017456,0,10.5107002258,1025.61975245,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('382',)",3722585271.55,8,3.65961003304,3742914144.92,3742914145.35,3722585271.55,0.0,internal_timestamp,73.0830001831,1513596471.55,32.9746017456,0,10.5109996796,1025.6196325,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('383',)",3722585271.61,8,3.6596300602,3742914144.92,3742914145.35,3722585271.61,0.0,internal_timestamp,73.0660018921,1513596471.61,32.9744987488,0,10.511300087,1025.6194231,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('384',)",3722585271.67,8,3.6596300602,3742914144.92,3742914145.35,3722585271.67,0.0,internal_timestamp,73.0490036011,1513596471.67,32.9743003845,0,10.5115003586,1025.61915676,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('385',)",3722585271.73,8,3.65962004662,3742914144.92,3742914145.35,3722585271.73,0.0,internal_timestamp,73.0270004272,1513596471.73,32.9740982056,0,10.5116996765,1025.61886489,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('386',)",3722585271.8,8,3.65959000587,3742914144.92,3742914145.35,3722585271.8,0.0,internal_timestamp,73.0090026855,1513596471.8,32.9738006592,0,10.5116996765,1025.61855145,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('387',)",3722585271.86,8,3.65957999229,3742914144.92,3742914145.35,3722585271.86,0.0,internal_timestamp,72.9929962158,1513596471.86,32.9738006592,0,10.5115995407,1025.61849612,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('388',)",3722585271.92,8,3.65959000587,3742914144.92,3742914145.35,3722585271.92,0.0,internal_timestamp,72.9720001221,1513596471.92,32.9738998413,0,10.5115995407,1025.61847804,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('389',)",3722585271.98,8,3.65962004662,3742914144.92,3742914145.35,3722585271.98,0.0,internal_timestamp,72.952003479,1513596471.98,32.9743003845,0,10.5115003586,1025.61871637,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('390',)",3722585272.05,8,3.65965008736,3742914144.92,3742914145.35,3722585272.05,0.0,internal_timestamp,72.9329986572,1513596472.05,32.9746017456,0,10.5115995407,1025.61884761,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('391',)",3722585272.11,8,3.65967988968,3742914144.92,3742914145.35,3722585272.11,0.0,internal_timestamp,72.9189987183,1513596472.11,32.9748001099,0,10.5115995407,1025.61893854,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('392',)",3722585272.17,8,3.65967988968,3742914144.92,3742914145.35,3722585272.17,0.0,internal_timestamp,72.8980026245,1513596472.17,32.974899292,0,10.5115995407,1025.61892046,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('393',)",3722585272.23,8,3.65967988968,3742914144.92,3742914145.35,3722585272.23,0.0,internal_timestamp,72.8809967041,1513596472.23,32.9748001099,0,10.5115995407,1025.618766,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('394',)",3722585272.3,8,3.65966010094,3742914144.92,3742914145.35,3722585272.3,0.0,internal_timestamp,72.8600006104,1513596472.3,32.9747009277,0,10.5115003586,1025.61861061,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('395',)",3722585272.36,8,3.65964007378,3742914144.92,3742914145.35,3722585272.36,0.0,internal_timestamp,72.84400177,1513596472.36,32.9744987488,0,10.5115995407,1025.61836334,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('396',)",3722585272.42,8,3.65962004662,3742914144.92,3742914145.35,3722585272.42,0.0,internal_timestamp,72.8259963989,1513596472.42,32.9742012024,0,10.5115995407,1025.61804986,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('397',)",3722585272.48,8,3.65961003304,3742914144.92,3742914145.35,3722585272.48,0.0,internal_timestamp,72.8099975586,1513596472.48,32.9739990234,0,10.5116996765,1025.61780243,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('398',)",3722585272.55,8,3.65961003304,3742914144.92,3742914145.35,3722585272.55,0.0,internal_timestamp,72.7890014648,1513596472.55,32.9739990234,0,10.5117998123,1025.61768977,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('399',)",3722585272.68,8,3.65964007378,3742914144.92,3742914145.31,3722585272.68,0.0,internal_timestamp,72.7730026245,1513596472.68,32.9740982056,1,10.5120000839,1025.6176597,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('400',)",3722585272.69,8,3.65967011452,3742914144.92,3742914145.31,3722585272.69,0.0,internal_timestamp,72.7549972534,1513596472.69,32.9742012024,0,10.5122003555,1025.61762349,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('401',)",3722585272.73,8,3.65969991684,3742914144.92,3742914145.31,3722585272.73,0.0,internal_timestamp,72.7369995117,1513596472.73,32.9742012024,0,10.5124998093,1025.61748993,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('402',)",3722585272.8,8,3.659719944,3742914144.92,3742914145.31,3722585272.8,0.0,internal_timestamp,72.7180023193,1513596472.8,32.9740982056,0,10.5128002167,1025.61727145,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('403',)",3722585272.86,8,3.65972995758,3742914144.92,3742914145.31,3722585272.86,0.0,internal_timestamp,72.6979980469,1513596472.86,32.9739990234,0,10.5130996704,1025.61705153,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('404',)",3722585272.92,8,3.65974998474,3742914144.92,3742914145.31,3722585272.92,0.0,internal_timestamp,72.6849975586,1513596472.92,32.9740982056,0,10.513299942,1025.61703507,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('405',)",3722585272.98,8,3.65975999832,3742914144.92,3742914145.31,3722585272.98,0.0,internal_timestamp,72.6630020142,1513596472.98,32.9740982056,0,10.5134000778,1025.61691787,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('406',)",3722585273.05,8,3.6597700119,3742914144.92,3742914145.31,3722585273.05,0.0,internal_timestamp,72.6449966431,1513596473.05,32.9742012024,0,10.5134000778,1025.61691634,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('407',)",3722585273.11,8,3.65975999832,3742914144.92,3742914145.31,3722585273.11,0.0,internal_timestamp,72.6269989014,1513596473.11,32.9742012024,0,10.5134000778,1025.61683462,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('408',)",3722585273.17,8,3.65974998474,3742914144.92,3742914145.31,3722585273.17,0.0,internal_timestamp,72.611000061,1513596473.17,32.9739990234,0,10.513299942,1025.61662187,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('409',)",3722585273.23,8,3.65972995758,3742914144.92,3742914145.31,3722585273.23,0.0,internal_timestamp,72.5950012207,1513596473.23,32.9739990234,0,10.5131998062,1025.61656657,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('410',)",3722585273.3,8,3.659719944,3742914144.92,3742914145.31,3722585273.3,0.0,internal_timestamp,72.577003479,1513596473.3,32.9739990234,0,10.5129995346,1025.61651954,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('411',)",3722585273.36,8,3.65969991684,3742914144.92,3742914145.31,3722585273.36,0.0,internal_timestamp,72.5569992065,1513596473.36,32.9740982056,0,10.5128002167,1025.61654047,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('412',)",3722585273.42,8,3.65967988968,3742914144.92,3742914145.31,3722585273.42,0.0,internal_timestamp,72.5400009155,1513596473.42,32.9742012024,0,10.5123996735,1025.61661286,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('413',)",3722585273.48,8,3.65965008736,3742914144.92,3742914145.31,3722585273.48,0.0,internal_timestamp,72.5260009766,1513596473.48,32.9742012024,0,10.5121002197,1025.61660115,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('414',)",3722585273.55,8,3.65961003304,3742914144.92,3742914145.31,3722585273.55,0.0,internal_timestamp,72.5059967041,1513596473.55,32.9739990234,0,10.5117998123,1025.61640488,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('415',)",3722585273.61,8,3.65959000587,3742914144.92,3742914145.31,3722585273.61,0.0,internal_timestamp,72.4919967651,1513596473.61,32.9739990234,0,10.5116996765,1025.61635866,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('416',)",3722585273.67,8,3.65959000587,3742914144.92,3742914145.31,3722585273.67,0.0,internal_timestamp,72.4700012207,1513596473.67,32.9740982056,0,10.5115995407,1025.61635338,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('417',)",3722585273.73,8,3.65961003304,3742914144.92,3742914145.31,3722585273.73,0.0,internal_timestamp,72.4530029297,1513596473.73,32.9743995667,0,10.5115995407,1025.6165109,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('418',)",3722585273.8,8,3.6596300602,3742914144.92,3742914145.31,3722585273.8,0.0,internal_timestamp,72.4349975586,1513596473.8,32.9746017456,0,10.5115995407,1025.61658661,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('419',)",3722585273.86,8,3.65965008736,3742914144.92,3742914145.31,3722585273.86,0.0,internal_timestamp,72.422996521,1513596473.86,32.9748001099,0,10.5115003586,1025.61670379,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('420',)",3722585273.92,8,3.65964007378,3742914144.92,3742914145.31,3722585273.92,0.0,internal_timestamp,72.4039993286,1513596473.92,32.9747009277,0,10.5115003586,1025.61654029,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('421',)",3722585273.98,8,3.6596300602,3742914144.92,3742914145.31,3722585273.98,0.0,internal_timestamp,72.3830032349,1513596473.98,32.9746017456,0,10.5115003586,1025.61636772,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('422',)",3722585274.07,8,3.65961003304,3742914144.92,3742914145.31,3722585274.07,0.0,internal_timestamp,72.3679962158,1513596474.07,32.9744987488,1,10.5114002228,1025.61623671,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('423',)",3722585274.11,8,3.65960001945,3742914144.92,3742914145.31,3722585274.11,0.0,internal_timestamp,72.3519973755,1513596474.11,32.9744987488,0,10.511300087,1025.61618141,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('424',)",3722585274.17,8,3.65959000587,3742914144.92,3742914145.31,3722585274.17,0.0,internal_timestamp,72.3320007324,1513596474.17,32.9743003845,0,10.5114002228,1025.6159188,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('425',)",3722585274.23,8,3.65960001945,3742914144.92,3742914145.31,3722585274.23,0.0,internal_timestamp,72.3140029907,1513596474.23,32.9742012024,0,10.5115995407,1025.61572533,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('426',)",3722585274.3,8,3.6596300602,3742914144.92,3742914145.31,3722585274.3,0.0,internal_timestamp,72.2959976196,1513596474.3,32.9740982056,0,10.5121002197,1025.61547668,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('427',)",3722585274.36,8,3.65968990326,3742914144.92,3742914145.31,3722585274.36,0.0,internal_timestamp,72.2799987793,1513596474.36,32.9740982056,0,10.5129003525,1025.61526551,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('428',)",3722585274.42,8,3.65975999832,3742914144.92,3742914145.31,3722585274.42,0.0,internal_timestamp,72.263999939,1513596474.42,32.9739990234,0,10.5136995316,1025.61497725,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('429',)",3722585274.48,8,3.65983009338,3742914144.92,3742914145.31,3722585274.48,0.0,internal_timestamp,72.2480010986,1513596474.48,32.9738998413,0,10.5144996643,1025.61468882,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('430',)",3722585274.55,8,3.65987992287,3742914144.92,3742914145.31,3722585274.55,0.0,internal_timestamp,72.2289962769,1513596474.55,32.9738006592,0,10.5152997971,1025.61438674,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('431',)",3722585274.61,8,3.65991997719,3742914144.92,3742914145.31,3722585274.61,0.0,internal_timestamp,72.2099990845,1513596474.61,32.9738006592,0,10.5158004761,1025.61421378,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('432',)",3722585274.67,8,3.65995001793,3742914144.92,3742914145.31,3722585274.67,0.0,internal_timestamp,72.1959991455,1513596474.67,32.9737014771,0,10.5160999298,1025.61402112,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('433',)",3722585274.73,8,3.65997004509,3742914144.92,3742914145.31,3722585274.73,0.0,internal_timestamp,72.1800003052,1513596474.73,32.9738006592,0,10.5163002014,1025.61399105,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('434',)",3722585274.8,8,3.65998005867,3742914144.92,3742914145.31,3722585274.8,0.0,internal_timestamp,72.1630020142,1513596474.8,32.9738006592,0,10.5164003372,1025.61389653,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('435',)",3722585274.86,8,3.65999007225,3742914144.92,3742914145.31,3722585274.86,0.0,internal_timestamp,72.1439971924,1513596474.86,32.9738006592,0,10.516500473,1025.6137929,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('436',)",3722585274.92,8,3.65999007225,3742914144.92,3742914145.31,3722585274.92,0.0,internal_timestamp,72.1259994507,1513596474.92,32.9737014771,0,10.516500473,1025.61363395,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('437',)",3722585274.98,8,3.65997004509,3742914144.92,3742914145.31,3722585274.98,0.0,internal_timestamp,72.1090011597,1513596474.98,32.9735984802,0,10.5165996552,1025.61345939,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('438',)",3722585275.05,8,3.65997004509,3742914144.92,3742914145.31,3722585275.05,0.0,internal_timestamp,72.0920028687,1513596475.05,32.9737014771,0,10.516500473,1025.6134796,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('439',)",3722585275.11,8,3.65997004509,3742914144.92,3742914145.31,3722585275.11,0.0,internal_timestamp,72.0739974976,1513596475.11,32.9737014771,0,10.5164003372,1025.6134152,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('440',)",3722585275.17,8,3.65997004509,3742914144.92,3742914145.31,3722585275.17,0.0,internal_timestamp,72.06199646,1513596475.17,32.9738998413,0,10.5162000656,1025.61354988,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('441',)",3722585275.23,8,3.65995001793,3742914144.92,3742914145.32,3722585275.23,0.0,internal_timestamp,72.0429992676,1513596475.23,32.9738998413,0,10.5160999298,1025.61348097,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('442',)",3722585275.3,8,3.65991997719,3742914144.92,3742914145.32,3722585275.3,0.0,internal_timestamp,72.0230026245,1513596475.3,32.9738006592,0,10.5158004761,1025.6133648,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('443',)",3722585275.36,8,3.65987992287,3742914144.92,3742914145.32,3722585275.36,0.0,internal_timestamp,72.0049972534,1513596475.36,32.9738006592,0,10.5153999329,1025.61335241,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('444',)",3722585275.42,8,3.65985989571,3742914144.92,3742914145.32,3722585275.42,0.0,internal_timestamp,71.9869995117,1513596475.42,32.9740982056,0,10.5149002075,1025.61358896,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('445',)",3722585275.48,8,3.6598200798,3742914144.92,3742914145.32,3722585275.48,0.0,internal_timestamp,71.9710006714,1513596475.48,32.9742012024,0,10.5143003464,1025.61370041,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('446',)",3722585275.55,8,3.65979003906,3742914144.92,3742914145.32,3722585275.55,0.0,internal_timestamp,71.9530029297,1513596475.55,32.9743995667,0,10.5136995316,1025.61387722,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('447',)",3722585275.61,8,3.65974998474,3742914144.92,3742914145.32,3722585275.61,0.0,internal_timestamp,71.93800354,1513596475.61,32.9743995667,0,10.513299942,1025.61387831,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('448',)",3722585275.67,8,3.65972995758,3742914144.92,3742914145.32,3722585275.67,0.0,internal_timestamp,71.9209976196,1513596475.67,32.9744987488,0,10.5129995346,1025.61393035,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('449',)",3722585275.74,8,3.65972995758,3742914144.92,3742914145.32,3722585275.74,0.0,internal_timestamp,71.8990020752,1513596475.74,32.9746017456,0,10.5129003525,1025.61392788,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('450',)",3722585275.8,8,3.65972995758,3742914144.92,3742914145.32,3722585275.8,0.0,internal_timestamp,71.8840026855,1513596475.8,32.9746017456,1,10.5129003525,1025.61385978,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('451',)",3722585275.88,8,3.65973997116,3742914144.92,3742914145.32,3722585275.88,0.0,internal_timestamp,71.8679962158,1513596475.88,32.9746017456,0,10.5129995346,1025.61376993,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('452',)",3722585275.92,8,3.65975999832,3742914144.92,3742914145.32,3722585275.92,0.0,internal_timestamp,71.8499984741,1513596475.92,32.9746017456,0,10.5131998062,1025.61365354,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('453',)",3722585275.98,8,3.65975999832,3742914144.92,3742914145.32,3722585275.98,0.0,internal_timestamp,71.8330001831,1513596475.98,32.9743995667,0,10.5135002136,1025.61336689,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('454',)",3722585276.05,8,3.65979003906,3742914144.92,3742914145.32,3722585276.05,0.0,internal_timestamp,71.8140029907,1513596476.05,32.9742012024,0,10.513999939,1025.61303963,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('455',)",3722585276.11,8,3.65981006622,3742914144.92,3742914145.32,3722585276.11,0.0,internal_timestamp,71.7990036011,1513596476.11,32.9738998413,0,10.5145998001,1025.61263296,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('456',)",3722585276.17,8,3.65984010696,3742914144.92,3742914145.32,3722585276.17,0.0,internal_timestamp,71.78099823,1513596476.17,32.9738006592,0,10.5150003433,1025.61240461,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('457',)",3722585276.23,8,3.65987992287,3742914144.92,3742914145.32,3722585276.23,0.0,internal_timestamp,71.7630004883,1513596476.23,32.9739990234,0,10.5151996613,1025.61244287,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('458',)",3722585276.3,8,3.65989995003,3742914144.92,3742914145.32,3722585276.3,0.0,internal_timestamp,71.7470016479,1513596476.3,32.9742012024,0,10.5151996613,1025.61252769,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('459',)",3722585276.36,8,3.65988993645,3742914144.92,3742914145.32,3722585276.36,0.0,internal_timestamp,71.7320022583,1513596476.36,32.9743003845,0,10.5150003433,1025.61257135,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('460',)",3722585276.42,8,3.65986990929,3742914144.92,3742914145.32,3722585276.42,0.0,internal_timestamp,71.7119979858,1513596476.42,32.9744987488,0,10.5146999359,1025.61268703,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('461',)",3722585276.49,8,3.65984988213,3742914144.92,3742914145.32,3722585276.49,0.0,internal_timestamp,71.6930007935,1513596476.49,32.9746017456,0,10.5143995285,1025.61273301,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('462',)",3722585276.55,8,3.65984988213,3742914144.92,3742914145.32,3722585276.55,0.0,internal_timestamp,71.6740036011,1513596476.55,32.9747009277,0,10.5142002106,1025.61275852,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('463',)",3722585276.61,8,3.65986990929,3742914144.92,3742914145.32,3722585276.61,0.0,internal_timestamp,71.65599823,1513596476.61,32.9748001099,0,10.5143003464,1025.61273668,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('464',)",3722585276.67,8,3.65989995003,3742914144.92,3742914145.32,3722585276.67,0.0,internal_timestamp,71.638999939,1513596476.67,32.974899292,0,10.5145998001,1025.61268489,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('465',)",3722585276.73,8,3.65992999077,3742914144.92,3742914145.32,3722585276.73,0.0,internal_timestamp,71.6240005493,1513596476.73,32.9747009277,0,10.5150995255,1025.61237578,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('466',)",3722585276.8,8,3.65998005867,3742914144.92,3742914145.32,3722585276.8,0.0,internal_timestamp,71.6050033569,1513596476.8,32.9746017456,0,10.5157003403,1025.61210824,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('467',)",3722585276.94,8,3.66000008583,3742914144.92,3742914145.32,3722585276.94,0.0,internal_timestamp,71.5889968872,1513596476.94,32.9743995667,1,10.5162000656,1025.61179158,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('468',)",3722585276.95,8,3.66000008583,3742914144.92,3742914145.32,3722585276.95,0.0,internal_timestamp,71.5729980469,1513596476.95,32.9739990234,0,10.5165996552,1025.6113378,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
