obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('5613',)",3.55253005028,29,13,1025.75318022,29,29,11,3767111113.74,3767111249.96,3748446523.68,44.637117,-124.302617,0.0,internal_timestamp,24.7099990845,29,29,1539457723.68,33.1411018372,29,29,0,9.1626996994,29,29,3748446523.68
"('5614',)",3.55268001556,29,13,1025.75212773,29,29,11,3767111113.74,3767111249.96,3748446523.75,44.637117,-124.302617,0.0,internal_timestamp,24.6830005646,29,29,1539457723.75,33.1403999329,29,29,0,9.16510009766,29,29,3748446523.75
"('5615',)",3.55277991295,29,13,1025.75128744,29,29,11,3767111113.74,3767111249.96,3748446523.81,44.637117,-124.302617,0.0,internal_timestamp,24.6639995575,29,29,1539457723.81,33.1398010254,29,29,0,9.16689968109,29,29,3748446523.81
"('5616',)",3.55282998085,29,13,1025.75043672,29,13,11,3767111113.74,3767111249.96,3748446523.87,44.637117,-124.302617,0.0,internal_timestamp,24.642999649,29,29,1539457723.87,33.1390991211,29,29,0,9.16819953918,29,29,3748446523.87
"('5617',)",3.55288004875,29,13,1025.7498442,29,13,11,3767111113.74,3767111249.96,3748446523.93,44.637117,-124.302617,0.0,internal_timestamp,24.6200008392,29,29,1539457723.93,33.1386985779,29,29,0,9.16930007935,29,29,3748446523.93
"('5618',)",3.55298995972,29,13,1025.74924385,29,13,11,3767111113.74,3767111249.96,3748446523.99,44.637117,-124.302617,0.0,internal_timestamp,24.5949993134,29,29,1539457723.99,33.1384010315,29,29,0,9.17090034485,29,29,3748446523.99
"('5619',)",3.55315995216,29,13,1025.74844955,29,13,11,3767111113.74,3767111250.0,3748446524.06,44.637117,-124.302617,0.0,internal_timestamp,24.5659999847,29,29,1539457724.06,33.1380004883,29,29,0,9.1731004715,29,29,3748446524.06
"('5620',)",3.55336999893,29,13,1025.74757617,29,13,11,3767111113.74,3767111250.0,3748446524.12,44.637117,-124.302617,0.0,internal_timestamp,24.5440006256,29,29,1539457724.12,33.1375999451,29,29,0,9.17599964142,29,29,3748446524.12
"('5621',)",3.55360007286,29,13,1025.74671165,29,13,11,3767111113.74,3767111250.0,3748446524.18,44.637117,-124.302617,0.0,internal_timestamp,24.5240001678,29,29,1539457724.18,33.1371994019,29,29,0,9.17889976501,29,29,3748446524.18
"('5622',)",3.55377006531,29,13,1025.74581693,29,13,11,3767111113.74,3767111250.0,3748446524.24,44.637117,-124.302617,0.0,internal_timestamp,24.4969997406,29,29,1539457724.24,33.1366996765,29,29,0,9.18130016327,29,29,3748446524.24
"('5623',)",3.55386996269,29,13,1025.74495818,29,13,11,3767111113.74,3767111250.0,3748446524.31,44.637117,-124.302617,0.0,internal_timestamp,24.4740009308,29,29,1539457724.31,33.136100769,29,29,0,9.1830997467,29,29,3748446524.31
"('5624',)",3.55394005775,29,13,1025.74415603,29,13,11,3767111113.74,3767111250.0,3748446524.37,44.637117,-124.302617,0.0,internal_timestamp,24.452999115,29,29,1539457724.37,33.1355018616,29,29,0,9.1845998764,29,29,3748446524.37
"('5625',)",3.55402994156,29,13,1025.7433966,29,13,11,3767111113.74,3767111250.0,3748446524.43,44.637117,-124.302617,0.0,internal_timestamp,24.4249992371,29,29,1539457724.43,33.1349983215,29,29,0,9.1861000061,29,29,3748446524.43
"('5626',)",3.55414009094,29,13,1025.74288948,29,13,11,3767111113.74,3767111250.0,3748446524.5,44.637117,-124.302617,0.0,internal_timestamp,24.3999996185,29,29,1539457724.5,33.1347999573,29,29,0,9.1876001358,29,29,3748446524.5
"('5627',)",3.55426001549,29,13,1025.74238689,29,13,11,3767111113.74,3767111250.0,3748446524.56,44.637117,-124.302617,0.0,internal_timestamp,24.3759994507,29,29,1539457724.56,33.134601593,29,29,0,9.1891002655,29,29,3748446524.56
"('5628',)",3.55436992645,29,13,1025.74207578,29,13,11,3767111113.74,3767111250.0,3748446524.62,44.637117,-124.302617,0.0,internal_timestamp,24.3530006409,29,29,1539457724.62,33.134601593,29,29,0,9.1904001236,29,29,3748446524.62
"('5629',)",3.55443000793,29,13,1025.74175435,29,13,11,3767111113.74,3767111250.0,3748446524.68,44.637117,-124.302617,0.0,internal_timestamp,24.327999115,29,29,1539457724.68,33.1344985962,29,29,0,9.19120025635,29,29,3748446524.68
"('5630',)",3.55441999435,29,13,1025.74138985,29,13,11,3767111113.74,3767111250.0,3748446524.75,44.637117,-124.302617,0.0,internal_timestamp,24.3059997559,29,29,1539457724.75,33.1342010498,29,29,0,9.19139957428,29,29,3748446524.75
"('5631',)",3.55437994003,29,13,1025.74114504,29,13,11,3767111113.74,3767111250.0,3748446524.81,44.637117,-124.302617,0.0,internal_timestamp,24.2800006866,29,29,1539457724.81,33.1339988708,29,29,0,9.19120025635,29,29,3748446524.81
"('5632',)",3.55434989929,29,13,1025.74090566,29,13,11,3767111113.74,3767111250.0,3748446524.87,44.637117,-124.302617,0.0,internal_timestamp,24.2579994202,29,29,1539457724.87,33.1338005066,29,29,0,9.19110012054,29,29,3748446524.87
"('5633',)",3.55433988571,29,13,1025.74072796,29,13,11,3767111113.74,3767111250.0,3748446524.93,44.637117,-124.302617,0.0,internal_timestamp,24.236000061,29,29,1539457724.93,33.1337013245,29,29,0,9.19110012054,29,29,3748446524.93
"('5634',)",3.55437994003,29,13,1025.74063507,29,13,11,3767111113.74,3767111250.0,3748446525.0,44.637117,-124.302617,0.0,internal_timestamp,24.2089996338,29,29,1539457725.0,33.1338005066,29,29,0,9.19139957428,29,29,3748446525.0
"('5635',)",3.5544500351,29,13,1025.74068656,29,13,11,3767111113.74,3767111250.0,3748446525.17,44.637117,-124.302617,0.0,internal_timestamp,24.186000824,29,29,1539457725.17,33.1341018677,29,29,1,9.1919002533,29,29,3748446525.17
"('5636',)",3.55452990532,29,13,1025.74073295,29,13,11,3767111113.74,3767111250.0,3748446525.18,44.637117,-124.302617,0.0,internal_timestamp,24.1660003662,29,29,1539457725.18,33.1343994141,29,29,0,9.19250011444,29,29,3748446525.18
"('5637',)",3.5545899868,29,13,1025.7406888,29,13,11,3767111113.74,3767111250.0,3748446525.19,44.637117,-124.302617,0.0,internal_timestamp,24.138999939,29,29,1539457725.19,33.134601593,29,29,0,9.19299983978,29,29,3748446525.19
"('5638',)",3.5546400547,29,13,1025.74041963,29,13,11,3767111113.74,3767111250.0,3748446525.25,44.637117,-124.302617,0.0,internal_timestamp,24.1149997711,29,29,1539457725.25,33.1344985962,29,29,0,9.19349956512,29,29,3748446525.25
"('5639',)",3.55466008186,29,13,1025.74016695,29,13,11,3767111113.74,3767111250.0,3748446525.31,44.637117,-124.302617,0.0,internal_timestamp,24.0939998627,29,29,1539457725.31,33.1343994141,29,29,0,9.19400024414,29,29,3748446525.31
"('5640',)",3.55467009544,29,13,1025.73994393,29,13,11,3767111113.74,3767111250.0,3748446525.37,44.637117,-124.302617,0.0,internal_timestamp,24.0690002441,29,29,1539457725.37,33.1343002319,29,29,0,9.19419956207,29,29,3748446525.37
"('5641',)",3.55466008186,29,13,1025.7397321,29,13,11,3767111113.74,3767111250.0,3748446525.43,44.637117,-124.302617,0.0,internal_timestamp,24.0429992676,29,29,1539457725.43,33.1342010498,29,29,0,9.19429969788,29,29,3748446525.43
"('5642',)",3.55466008186,29,13,1025.73945339,29,13,11,3767111113.74,3767111250.01,3748446525.49,44.637117,-124.302617,0.0,internal_timestamp,24.0200004578,29,29,1539457725.49,33.1339988708,29,29,0,9.19439983368,29,29,3748446525.49
"('5643',)",3.55470991135,29,13,1025.73923975,29,13,11,3767111113.74,3767111250.01,3748446525.56,44.637117,-124.302617,0.0,internal_timestamp,23.9939994812,29,29,1539457725.56,33.1339988708,29,29,0,9.19499969482,29,29,3748446525.56
"('5644',)",3.55481004715,29,13,1025.73912971,29,13,11,3767111113.74,3767111250.01,3748446525.62,44.637117,-124.302617,0.0,internal_timestamp,23.9699993134,29,29,1539457725.62,33.1342010498,29,29,0,9.19600009918,29,29,3748446525.62
"('5645',)",3.55491995811,29,13,1025.73894381,29,13,11,3767111113.74,3767111250.01,3748446525.68,44.637117,-124.302617,0.0,internal_timestamp,23.9470005035,29,29,1539457725.68,33.1343002319,29,29,0,9.19699954987,29,29,3748446525.68
"('5646',)",3.55499005318,29,13,1025.73867334,29,13,11,3767111113.74,3767111250.01,3748446525.75,44.637117,-124.302617,0.0,internal_timestamp,23.9190006256,29,29,1539457725.75,33.1343002319,29,29,0,9.19789981842,29,29,3748446525.75
"('5647',)",3.55503988266,29,13,1025.73828638,29,13,11,3767111113.74,3767111250.01,3748446525.81,44.637117,-124.302617,0.0,internal_timestamp,23.8959999084,29,29,1539457725.81,33.1341018677,29,29,0,9.19869995117,29,29,3748446525.81
"('5648',)",3.55510997772,29,13,1025.73778249,29,13,11,3767111113.74,3767111250.01,3748446525.88,44.637117,-124.302617,0.0,internal_timestamp,23.8719997406,29,29,1539457725.88,33.1338005066,29,29,1,9.19970035553,29,29,3748446525.88
"('5649',)",3.55523991585,29,13,1025.7371516,29,13,11,3767111113.74,3767111250.01,3748446525.93,44.637117,-124.302617,0.0,internal_timestamp,23.8479995728,29,29,1539457725.93,33.1334991455,29,29,0,9.20149993896,29,29,3748446525.93
"('5650',)",3.55546998978,29,13,1025.7364081,29,13,11,3767111113.74,3767111250.01,3748446526.0,44.637117,-124.302617,0.0,internal_timestamp,23.8199996948,29,29,1539457726.0,33.1333007812,29,29,0,9.20440006256,29,29,3748446526.0
"('5651',)",3.55576992035,29,13,1025.73530636,29,13,11,3767111113.74,3767111250.01,3748446526.06,44.637117,-124.302617,0.0,internal_timestamp,23.7999992371,29,29,1539457726.06,33.1328010559,29,29,0,9.20829963684,29,29,3748446526.06
"('5652',)",3.5560901165,29,13,1025.73369081,29,13,11,3767111113.74,3767111250.01,3748446526.12,44.637117,-124.302617,0.0,internal_timestamp,23.7740001678,29,29,1539457726.12,33.1318016052,29,29,0,9.21280002594,29,29,3748446526.12
"('5653',)",3.55641007423,29,13,1025.73193778,29,13,11,3767111113.74,3767111250.01,3748446526.18,44.637117,-124.302617,0.0,internal_timestamp,23.7460002899,29,29,1539457726.18,33.1306991577,29,29,0,9.21759986877,29,29,3748446526.18
"('5654',)",3.55667996407,29,13,1025.7301872,29,29,11,3767111113.74,3767111250.01,3748446526.24,44.637117,-124.302617,0.0,internal_timestamp,23.7210006714,29,29,1539457726.24,33.1295013428,29,29,0,9.22200012207,29,29,3748446526.24
"('5655',)",3.55690002441,29,13,1025.72845152,29,29,11,3767111113.74,3767111250.01,3748446526.31,44.637117,-124.302617,0.0,internal_timestamp,23.6959991455,29,29,1539457726.31,33.128200531,29,29,0,9.22579956055,29,29,3748446526.31
"('5656',)",3.5571000576,29,13,1025.72684551,29,29,11,3767111113.74,3767111250.01,3748446526.37,44.637117,-124.302617,0.0,internal_timestamp,23.672000885,29,29,1539457726.37,33.1269989014,29,29,0,9.22929954529,29,29,3748446526.37
"('5657',)",3.55729007721,29,13,1025.7252536,29,29,11,3767111113.74,3767111250.01,3748446526.43,44.637117,-124.302617,0.0,internal_timestamp,23.6469993591,29,29,1539457726.43,33.1258010864,29,29,0,9.2327003479,29,29,3748446526.43
"('5658',)",3.55747008324,29,13,1025.72376137,29,29,11,3767111113.74,3767111250.01,3748446526.59,44.637117,-124.302617,0.0,internal_timestamp,23.6240005493,29,29,1539457726.59,33.1246986389,29,29,1,9.23600006104,29,29,3748446526.59
"('5659',)",3.55765008926,29,13,1025.72226068,29,29,11,3767111113.74,3767111250.01,3748446526.59,44.637117,-124.302617,0.0,internal_timestamp,23.5949993134,29,29,1539457726.59,33.1236000061,29,29,0,9.23919963837,29,29,3748446526.59
"('5660',)",3.55783009529,29,13,1025.72086691,29,29,11,3767111113.74,3767111250.01,3748446526.62,44.637117,-124.302617,0.0,internal_timestamp,23.5690002441,29,29,1539457726.62,33.1226005554,29,29,0,9.24230003357,29,29,3748446526.62
"('5661',)",3.55800008774,29,13,1025.71961213,29,29,11,3767111113.74,3767111250.01,3748446526.68,44.637117,-124.302617,0.0,internal_timestamp,23.545999527,29,29,1539457726.68,33.1217002869,29,29,0,9.24510002136,29,29,3748446526.68
"('5662',)",3.5581600666,29,13,1025.71844625,29,29,11,3767111113.74,3767111250.01,3748446526.74,44.637117,-124.302617,0.0,internal_timestamp,23.5219993591,29,29,1539457726.74,33.1208992004,29,29,0,9.24779987335,29,29,3748446526.74
"('5663',)",3.55832004547,29,13,1025.71745652,29,29,11,3767111113.74,3767111250.01,3748446526.81,44.637117,-124.302617,0.0,internal_timestamp,23.4950008392,29,29,1539457726.81,33.120300293,29,29,0,9.25030040741,29,29,3748446526.81
"('5664',)",3.55847001076,29,13,1025.7165079,29,29,11,3767111113.74,3767111250.02,3748446526.87,44.637117,-124.302617,0.0,internal_timestamp,23.4699993134,29,29,1539457726.87,33.1197013855,29,29,0,9.25259971619,29,29,3748446526.87
"('5665',)",3.55862998962,29,13,1025.71562069,29,29,11,3767111113.74,3767111250.02,3748446526.93,44.637117,-124.302617,0.0,internal_timestamp,23.4449996948,29,29,1539457726.93,33.1192016602,29,29,0,9.25500011444,29,29,3748446526.93
"('5666',)",3.55878996849,29,13,1025.71437023,29,29,11,3767111113.74,3767111250.02,3748446527.0,44.637117,-124.302617,0.0,internal_timestamp,23.4160003662,29,29,1539457727.0,33.1183013916,29,29,0,9.25759983063,29,29,3748446527.0
"('5667',)",3.55893993378,29,13,1025.71300947,29,29,11,3767111113.74,3767111250.02,3748446527.06,44.637117,-124.302617,0.0,internal_timestamp,23.3910007477,29,29,1539457727.06,33.1172981262,29,29,0,9.26049995422,29,29,3748446527.06
"('5668',)",3.55908989906,29,13,1025.71121765,29,29,11,3767111113.74,3767111249.91,3748446527.12,44.637117,-124.302617,0.0,internal_timestamp,23.3670005798,29,29,1539457727.12,33.1157989502,29,29,0,9.26369953156,29,29,3748446527.12
"('5669',)",3.55925989151,29,13,1025.70936401,29,29,11,3767111113.74,3767111249.91,3748446527.18,44.637117,-124.302617,0.0,internal_timestamp,23.3400001526,29,29,1539457727.18,33.1142997742,29,29,0,9.26720046997,29,29,3748446527.18
"('5670',)",3.55946993828,29,13,1025.70755605,29,29,11,3767111113.74,3767111249.91,3748446527.25,44.637117,-124.302617,0.0,internal_timestamp,23.3199996948,29,29,1539457727.25,33.1128997803,29,29,0,9.27110004425,29,29,3748446527.25
"('5671',)",3.55975008011,29,13,1025.7058787,29,29,11,3767111113.74,3767111249.91,3748446527.31,44.637117,-124.302617,0.0,internal_timestamp,23.2910003662,29,29,1539457727.31,33.1118011475,29,29,0,9.27540016174,29,29,3748446527.31
"('5672',)",3.56006002426,29,13,1025.7043199,29,29,11,3767111113.74,3767111249.91,3748446527.37,44.637117,-124.302617,0.0,internal_timestamp,23.2609996796,29,29,1539457727.37,33.1109008789,29,29,0,9.27989959717,29,29,3748446527.37
"('5673',)",3.56037998199,29,13,1025.7029615,29,29,11,3767111113.74,3767111249.91,3748446527.43,44.637117,-124.302617,0.0,internal_timestamp,23.2339992523,29,29,1539457727.43,33.1101989746,29,29,0,9.28419971466,29,29,3748446527.43
"('5674',)",3.56068992615,29,13,1025.70179755,29,29,11,3767111113.74,3767111249.91,3748446527.5,44.637117,-124.302617,0.0,internal_timestamp,23.2080001831,29,29,1539457727.5,33.1096992493,29,29,0,9.28829956055,29,29,3748446527.5
"('5675',)",3.56097006798,29,13,1025.70090101,29,29,11,3767111113.74,3767111249.91,3748446527.56,44.637117,-124.302617,0.0,internal_timestamp,23.1849994659,29,29,1539457727.56,33.1094017029,29,29,0,9.29179954529,29,29,3748446527.56
"('5676',)",3.56118988991,29,13,1025.70010416,29,29,11,3767111113.74,3767111249.91,3748446527.62,44.637117,-124.302617,0.0,internal_timestamp,23.1599998474,29,29,1539457727.62,33.1091003418,29,29,0,9.29459953308,29,29,3748446527.62
"('5677',)",3.56135010719,29,13,1025.69940548,29,29,11,3767111113.74,3767111249.91,3748446527.68,44.637117,-124.302617,0.0,internal_timestamp,23.1319999695,29,29,1539457727.68,33.1087989807,29,29,0,9.29669952393,29,29,3748446527.68
"('5678',)",3.561439991,29,13,1025.69876371,29,29,11,3767111113.74,3767111249.91,3748446527.75,44.637117,-124.302617,0.0,internal_timestamp,23.1089992523,29,29,1539457727.75,33.1083984375,29,29,0,9.2981004715,29,29,3748446527.75
"('5679',)",3.5614900589,29,13,1025.69818001,29,29,11,3767111113.74,3767111249.91,3748446527.81,44.637117,-124.302617,0.0,internal_timestamp,23.0839996338,29,29,1539457727.81,33.108001709,29,29,0,9.29909992218,29,29,3748446527.81
"('5680',)",3.56152009964,29,13,1025.69773474,29,29,11,3767111113.74,3767111249.91,3748446527.87,44.637117,-124.302617,0.0,internal_timestamp,23.0590000153,29,29,1539457727.87,33.1077003479,29,29,0,9.29969978333,29,29,3748446527.87
"('5681',)",3.56154990196,29,13,1025.6974452,29,29,11,3767111113.74,3767111249.92,3748446527.93,44.637117,-124.302617,0.0,internal_timestamp,23.0300006866,29,29,1539457727.93,33.1076011658,29,29,0,9.30020046234,29,29,3748446527.93
"('5682',)",3.56159996986,29,13,1025.69722644,29,29,11,3767111113.74,3767111249.92,3748446527.99,44.637117,-124.302617,0.0,internal_timestamp,23.0030002594,29,29,1539457727.99,33.1076011658,29,29,0,9.30080032349,29,29,3748446527.99
"('5683',)",3.56171989441,29,13,1025.69719462,29,29,11,3767111113.74,3767111249.92,3748446528.06,44.637117,-124.302617,0.0,internal_timestamp,22.9799995422,29,29,1539457728.06,33.1078987122,29,29,0,9.30179977417,29,29,3748446528.06
"('5684',)",3.56192994118,29,13,1025.69717456,29,29,11,3767111113.74,3767111249.92,3748446528.12,44.637117,-124.302617,0.0,internal_timestamp,22.952999115,29,29,1539457728.12,33.1083984375,29,29,0,9.30360031128,29,29,3748446528.12
"('5685',)",3.56222009659,29,13,1025.69720527,29,29,11,3767111113.74,3767111249.92,3748446528.18,44.637117,-124.302617,0.0,internal_timestamp,22.9270000458,29,29,1539457728.18,33.1091003418,29,29,0,9.30609989166,29,29,3748446528.18
"('5686',)",3.56257009506,29,13,1025.6969362,29,29,11,3767111113.74,3767111249.92,3748446528.25,44.637117,-124.302617,0.0,internal_timestamp,22.8980007172,29,29,1539457728.25,33.1096000671,29,29,0,9.3093996048,29,29,3748446528.25
"('5687',)",3.5628900528,29,13,1025.69623951,29,29,11,3767111113.74,3767111249.92,3748446528.31,44.637117,-124.302617,0.0,internal_timestamp,22.875,29,29,1539457728.31,33.1096000671,29,29,0,9.31309986115,29,29,3748446528.31
"('5688',)",3.56315994263,29,13,1025.69499848,29,29,11,3767111113.74,3767111249.92,3748446528.37,44.637117,-124.302617,0.0,internal_timestamp,22.8530006409,29,29,1539457728.37,33.1088981628,29,29,0,9.31680011749,29,29,3748446528.37
"('5689',)",3.5634200573,29,13,1025.69364413,29,29,11,3767111113.74,3767111249.92,3748446528.43,44.637117,-124.302617,0.0,internal_timestamp,22.8260002136,29,29,1539457728.43,33.1081008911,29,29,0,9.32059955597,29,29,3748446528.43
"('5690',)",3.56368994713,29,13,1025.69217691,29,29,11,3767111113.74,3767111249.92,3748446528.5,44.637117,-124.302617,0.0,internal_timestamp,22.7989997864,29,29,1539457728.5,33.1072006226,29,29,0,9.32460021973,29,29,3748446528.5
"('5691',)",3.5640399456,29,13,1025.69066816,29,29,11,3767111113.74,3767111249.92,3748446528.56,44.637117,-124.302617,0.0,internal_timestamp,22.7740001678,29,29,1539457728.56,33.1063995361,29,29,0,9.32940006256,29,29,3748446528.56
"('5692',)",3.56450009346,29,13,1025.68897829,29,29,11,3767111113.74,3767111249.92,3748446528.62,44.637117,-124.302617,0.0,internal_timestamp,22.7479991913,29,29,1539457728.62,33.1055984497,29,29,0,9.33530044556,29,29,3748446528.62
"('5693',)",3.56506991386,29,13,1025.68696568,29,29,11,3767111113.74,3767111249.92,3748446528.68,44.637117,-124.302617,0.0,internal_timestamp,22.7210006714,29,29,1539457728.68,33.1046981812,29,29,0,9.34270000458,29,29,3748446528.68
"('5694',)",3.56571006775,29,13,1025.6846576,29,29,11,3767111113.74,3767111249.92,3748446528.75,44.637117,-124.302617,0.0,internal_timestamp,22.6949996948,29,29,1539457728.75,33.1035995483,29,29,0,9.35099983215,29,29,3748446528.75
"('5695',)",3.56629991531,29,13,1025.68195365,29,29,11,3767111113.74,3767111249.92,3748446528.81,44.637117,-124.302617,0.0,internal_timestamp,22.6679992676,29,29,1539457728.81,33.1020011902,29,29,0,9.35929965973,29,29,3748446528.81
"('5696',)",3.56676006317,29,13,1025.67909101,29,29,11,3767111113.74,3767111249.92,3748446528.87,44.637117,-124.302617,0.0,internal_timestamp,22.6439990997,29,29,1539457728.87,33.0999984741,29,29,0,9.36670017242,29,29,3748446528.87
