obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('3109',)",32.976600647,1,0,1029.65465716,29,29,2,3.2976600647,29,13,3724598841.57,3724598841.64,3656872892.79,44.36829,-124.9528,0.0,34.1622717251,29,29,internal_timestamp,570.570007324,29,29,786164,1447884092,4.98829984665,29,29,3656872892.79
"('3110',)",32.9752006531,1,0,1029.64288359,29,29,2,3.29752006531,29,13,3724598841.57,3724598841.64,3656872903.79,44.36829,-124.9528,0.0,34.1623708354,29,29,internal_timestamp,567.979980469,29,29,790471,1447884103,4.98789978027,29,29,3656872903.79
"('3111',)",32.9743003845,1,0,1029.63068703,29,29,2,3.29743003845,29,13,3724598841.57,3724598841.64,3656872914.78,44.36829,-124.9528,0.0,34.1616786631,29,29,internal_timestamp,565.469970703,29,29,784898,1447884114,4.98880004883,29,29,3656872914.78
"('3112',)",32.9744987488,1,0,1029.61848066,29,29,2,3.29744987488,29,13,3724598841.57,3724598841.64,3656872925.79,44.36829,-124.9528,0.0,34.1613532594,29,29,internal_timestamp,562.91998291,29,29,789014,1447884125,4.9906001091,29,29,3656872925.79
"('3113',)",32.9746017456,1,0,1029.60567964,29,29,2,3.29746017456,29,13,3724598841.57,3724598841.64,3656872936.79,44.36829,-124.9528,0.0,34.1604136518,29,29,internal_timestamp,560.359985352,29,29,793462,1447884136,4.99289989471,29,29,3656872936.79
"('3114',)",32.971698761,1,0,1029.59584519,29,29,2,3.2971698761,29,13,3724598841.57,3724598841.64,3656872947.8,44.36829,-124.9528,0.0,34.1613301095,29,29,internal_timestamp,557.979980469,29,29,798101,1447884147,4.98990011215,29,29,3656872947.8
"('3115',)",32.9688987732,1,0,1029.58669729,29,29,2,3.29688987732,29,13,3724598841.57,3724598841.64,3656872958.8,44.36829,-124.9528,0.0,34.1618420181,29,29,internal_timestamp,555.83001709,29,29,796643,1447884158,4.98729991913,29,29,3656872958.8
"('3116',)",32.9686012268,1,0,1029.57603554,29,29,2,3.29686012268,29,13,3724598841.57,3724598841.64,3656872969.79,44.36829,-124.9528,0.0,34.16149973,29,29,internal_timestamp,553.599975586,29,29,793623,1447884169,4.98839998245,29,29,3656872969.79
"('3117',)",32.9696006775,1,0,1029.56519138,29,29,2,3.29696006775,29,13,3724598841.57,3724598841.64,3656872980.8,44.36829,-124.9528,0.0,34.1605497707,29,29,internal_timestamp,551.489990234,29,29,796933,1447884180,4.99149990082,29,29,3656872980.8
"('3118',)",32.9683990479,1,0,1029.55576025,29,29,2,3.29683990479,29,13,3724598841.57,3724598841.64,3656872991.8,44.36829,-124.9528,0.0,34.1603925738,29,29,internal_timestamp,549.460021973,29,29,799321,1447884191,4.99130010605,29,29,3656872991.8
"('3119',)",32.9679985046,1,0,1029.54657555,29,29,2,3.29679985046,29,13,3724598841.57,3724598841.64,3656873002.8,44.36829,-124.9528,0.0,34.160988931,29,29,internal_timestamp,547.359985352,29,29,800740,1447884202,4.99130010605,29,29,3656873002.8
"('3120',)",32.9682006836,1,0,1029.5364379,29,29,2,3.29682006836,29,13,3724598841.57,3724598841.64,3656873013.8,44.36829,-124.9528,0.0,34.160534836,29,29,internal_timestamp,545.280029297,29,29,804012,1447884213,4.99300003052,29,29,3656873013.8
"('3121',)",32.9706993103,1,0,1029.52524885,29,29,2,3.29706993103,29,13,3724598841.57,3724598841.64,3656873024.81,44.36829,-124.9528,0.0,34.1591382995,29,29,internal_timestamp,543.229980469,29,29,805479,1447884224,4.99819993973,29,29,3656873024.81
"('3122',)",32.981300354,1,0,1029.51221791,29,29,2,3.2981300354,29,13,3724598841.57,3724598841.64,3656873035.81,44.36829,-124.9528,0.0,34.1562847191,29,29,internal_timestamp,541.320007324,29,29,808507,1447884235,5.01389980316,29,29,3656873035.81
"('3123',)",32.9882011414,1,0,1029.50180517,29,29,2,3.29882011414,29,13,3724598841.57,3724598841.64,3656873046.8,44.36829,-124.9528,0.0,34.1553592466,29,29,internal_timestamp,539.479980469,29,29,803016,1447884246,5.02349996567,29,29,3656873046.8
"('3124',)",32.9931983948,1,0,1029.48837987,29,29,2,3.29931983948,29,13,3724598841.57,3724598841.64,3656873057.81,44.36829,-124.9528,0.0,34.153642925,29,29,internal_timestamp,537.090026855,29,29,806435,1447884257,5.03200006485,29,29,3656873057.81
"('3125',)",33.0050010681,1,0,1029.47190927,29,29,2,3.30050010681,29,13,3724598841.57,3724598841.64,3656873068.81,44.36829,-124.9528,0.0,34.1492073756,29,29,internal_timestamp,534.789978027,29,29,811065,1447884268,5.05079984665,29,29,3656873068.81
"('3126',)",33.0061988831,1,0,1029.46320723,29,29,2,3.30061988831,29,13,3724598841.57,3724598841.64,3656873079.8,44.36829,-124.9528,0.0,34.1491556141,29,29,internal_timestamp,532.969970703,29,29,801958,1447884279,5.0531001091,29,29,3656873079.8
"('3127',)",33.0092010498,1,0,1029.45459271,29,29,2,3.30092010498,29,13,3724598841.57,3724598841.64,3656873090.81,44.36829,-124.9528,0.0,34.1483107243,29,29,internal_timestamp,531.380004883,29,29,805840,1447884290,5.05810022354,29,29,3656873090.81
"('3128',)",33.0274009705,1,0,1029.43911938,29,29,2,3.30274009705,29,13,3724598841.57,3724598841.64,3656873101.81,44.36829,-124.9528,0.0,34.1423064735,29,29,internal_timestamp,529.799987793,29,29,807456,1447884301,5.08529996872,29,29,3656873101.81
"('3129',)",33.0430984497,1,0,1029.4261377,29,29,2,3.30430984497,29,13,3724598841.57,3724598841.64,3656873112.81,44.36829,-124.9528,0.0,34.1382814911,29,29,internal_timestamp,528.289978027,29,29,811857,1447884312,5.10769987106,29,29,3656873112.81
"('3130',)",33.0499992371,1,0,1029.41729704,29,29,2,3.30499992371,29,13,3724598841.57,3724598841.64,3656873123.81,44.36829,-124.9528,0.0,34.136939858,29,29,internal_timestamp,526.869995117,29,29,813082,1447884323,5.11749982834,29,29,3656873123.81
"('3131',)",33.0578994751,1,0,1029.40674796,29,29,2,3.30578994751,29,13,3724598841.57,3724598841.65,3656873134.8,44.36829,-124.9528,0.0,34.134347544,29,29,internal_timestamp,525.359985352,29,29,804367,1447884334,5.12970018387,29,29,3656873134.8
"('3132',)",33.0609016418,1,0,1029.39924553,29,29,2,3.30609016418,29,13,3724598841.57,3724598841.65,3656873145.81,44.36829,-124.9528,0.0,34.1341598076,29,29,internal_timestamp,523.880004883,29,29,806878,1447884345,5.13399982452,29,29,3656873145.81
"('3133',)",33.0694007874,1,0,1029.3875354,29,29,2,3.30694007874,29,29,3724598841.57,3724598841.65,3656873156.81,44.36829,-124.9528,0.0,34.1316677451,29,29,internal_timestamp,522.119995117,29,29,808003,1447884356,5.146900177,29,29,3656873156.81
"('3134',)",33.070400238,1,0,1029.37760032,29,29,2,3.3070400238,29,29,3724598841.57,3724598841.65,3656873167.81,44.36829,-124.9528,0.0,34.1309499231,29,29,internal_timestamp,520.159973145,29,29,810765,1447884367,5.14970016479,29,29,3656873167.81
"('3135',)",33.070400238,1,0,1029.36918057,29,29,2,3.3070400238,29,29,3724598841.57,3724598841.65,3656873178.81,44.36829,-124.9528,0.0,34.13173061,29,29,internal_timestamp,518.200012207,29,29,814727,1447884378,5.14989995956,29,29,3656873178.81
"('3136',)",33.0709991455,1,0,1029.3597621,29,29,2,3.30709991455,29,29,3724598841.57,3724598841.65,3656873189.82,44.36829,-124.9528,0.0,34.1314637995,29,29,internal_timestamp,516.25,29,29,817050,1447884389,5.15180015564,29,29,3656873189.82
"('3137',)",33.079498291,1,0,1029.34743643,29,29,2,3.3079498291,29,29,3724598841.57,3724598841.65,3656873200.82,44.36829,-124.9528,0.0,34.1287073755,29,29,internal_timestamp,514.409973145,29,29,821350,1447884400,5.16499996185,29,29,3656873200.82
"('3138',)",33.0938987732,1,0,1029.33468478,29,29,2,3.30938987732,29,29,3724598841.57,3724598841.65,3656873211.81,44.36829,-124.9528,0.0,34.1249430531,29,29,internal_timestamp,512.859985352,29,29,814354,1447884411,5.18569993973,29,29,3656873211.81
"('3139',)",33.1102981567,1,0,1029.32190509,29,29,2,3.31102981567,29,29,3724598841.57,3724598841.65,3656873222.82,44.36829,-124.9528,0.0,34.1207554287,29,29,internal_timestamp,511.450012207,29,29,817720,1447884422,5.20900011063,29,29,3656873222.82
"('3140',)",33.121799469,1,0,1029.31166465,29,29,2,3.3121799469,29,29,3724598841.57,3724598841.65,3656873233.82,44.36829,-124.9528,0.0,34.1184675674,29,29,internal_timestamp,510.059997559,29,29,822552,1447884433,5.22489976883,29,29,3656873233.82
"('3141',)",33.1279983521,1,0,1029.3021316,29,29,2,3.31279983521,29,29,3724598841.57,3724598841.65,3656873244.82,44.36829,-124.9528,0.0,34.1162144838,29,29,internal_timestamp,508.649993896,29,29,815422,1447884444,5.23479986191,29,29,3656873244.82
"('3142',)",33.1426010132,1,0,1029.29136883,29,29,2,3.31426010132,29,29,3724598841.57,3724598841.65,3656873255.82,44.36829,-124.9528,0.0,34.1131392718,29,29,internal_timestamp,507.399993896,29,29,819359,1447884455,5.25489997864,29,29,3656873255.82
"('3143',)",33.1493988037,1,0,1029.28517154,29,29,2,3.31493988037,29,29,3724598841.57,3724598841.65,3656873266.83,44.36829,-124.9528,0.0,34.1131504868,29,29,internal_timestamp,506.279998779,29,29,827581,1447884466,5.26310014725,29,29,3656873266.83
"('3144',)",33.1567001343,1,0,1029.27825279,29,29,2,3.31567001343,29,29,3724598841.57,3724598841.65,3656873277.82,44.36829,-124.9528,0.0,34.1123017404,29,29,internal_timestamp,505.190002441,29,29,821464,1447884477,5.27269983292,29,29,3656873277.82
"('3145',)",33.1621017456,1,0,1029.27100588,29,29,2,3.31621017456,29,29,3724598841.57,3724598841.65,3656873288.83,44.36829,-124.9528,0.0,34.1112539398,29,29,internal_timestamp,504.010009766,29,29,825855,1447884488,5.28039979935,29,29,3656873288.83
"('3146',)",33.168598175,1,0,1029.26180856,29,29,2,3.3168598175,29,29,3724598841.57,3724598841.65,3656873299.83,44.36829,-124.9528,0.0,34.1092189426,29,29,internal_timestamp,502.640014648,29,29,830372,1447884499,5.29040002823,29,29,3656873299.83
"('3147',)",33.1764984131,1,0,1029.25142682,29,29,2,3.31764984131,29,29,3724598841.57,3724598841.65,3656873310.82,44.36829,-124.9528,0.0,34.1062679529,29,29,internal_timestamp,501.239990234,29,29,823501,1447884510,5.30289983749,29,29,3656873310.82
"('3148',)",33.1792984009,1,0,1029.24359732,29,29,2,3.31792984009,29,29,3724598841.57,3724598841.65,3656873321.83,44.36829,-124.9528,0.0,34.1057495107,29,29,internal_timestamp,499.75,29,29,829529,1447884521,5.30730009079,29,29,3656873321.83
"('3149',)",33.1796989441,1,0,1029.23732953,29,29,2,3.31796989441,29,29,3724598841.57,3724598841.65,3656873332.82,44.36829,-124.9528,0.0,34.1060959713,29,29,internal_timestamp,498.350006104,29,29,824899,1447884532,5.30810022354,29,29,3656873332.82
"('3150',)",33.1853981018,1,0,1029.22833747,29,29,2,3.31853981018,29,29,3724598841.57,3724598841.65,3656873343.83,44.36829,-124.9528,0.0,34.1051774975,29,29,internal_timestamp,496.779998779,29,29,831492,1447884543,5.31619977951,29,29,3656873343.83
"('3151',)",33.206401825,1,0,1029.21240314,29,29,2,3.3206401825,29,29,3724598841.57,3724598841.65,3656873354.83,44.36829,-124.9528,0.0,34.1006992964,29,29,internal_timestamp,494.899993896,29,29,826101,1447884554,5.3452000618,29,29,3656873354.83
"('3152',)",33.2095985413,1,0,1029.20307991,29,29,2,3.32095985413,29,29,3724598841.57,3724598841.65,3656873365.83,44.36829,-124.9528,0.0,34.1008532484,29,29,internal_timestamp,492.970001221,29,29,832446,1447884565,5.34959983826,29,29,3656873365.83
"('3153',)",33.2116012573,1,0,1029.19303796,29,29,2,3.32116012573,29,29,3724598841.57,3724598841.65,3656873376.84,44.36829,-124.9528,0.0,34.1003888767,29,29,internal_timestamp,490.970001221,29,29,838126,1447884576,5.3533000946,29,29,3656873376.84
"('3154',)",33.2252006531,1,0,1029.18018006,29,29,2,3.32252006531,29,29,3724598841.57,3724598841.65,3656873387.83,44.36829,-124.9528,0.0,34.0985495646,29,29,internal_timestamp,489.0,29,29,834645,1447884587,5.37139987946,29,29,3656873387.83
"('3155',)",33.2402992249,1,0,1029.16735727,29,29,2,3.32402992249,29,29,3724598841.57,3724598841.66,3656873398.83,44.36829,-124.9528,0.0,34.0968886177,29,29,internal_timestamp,487.049987793,29,29,832107,1447884598,5.39099979401,29,29,3656873398.83
"('3156',)",33.2471008301,1,0,1029.15664809,29,29,2,3.32471008301,29,29,3724598841.57,3724598841.66,3656873409.84,44.36829,-124.9528,0.0,34.0968702006,29,29,internal_timestamp,484.970001221,29,29,836719,1447884609,5.39970016479,29,29,3656873409.84
"('3157',)",33.2727012634,1,0,1029.14233592,29,29,2,3.32727012634,29,29,3724598841.57,3724598841.66,3656873420.83,44.36829,-124.9528,0.0,34.0946589247,29,29,internal_timestamp,483.140014648,29,29,831896,1447884620,5.43160009384,29,29,3656873420.83
"('3158',)",33.2868003845,1,0,1029.12938584,29,29,2,3.32868003845,29,29,3724598841.57,3724598841.66,3656873431.84,44.36829,-124.9528,0.0,34.0920976461,29,29,internal_timestamp,481.309997559,29,29,837668,1447884631,5.45090007782,29,29,3656873431.84
"('3159',)",33.2890014648,1,0,1029.12118599,29,29,2,3.32890014648,29,29,3724598841.57,3724598841.66,3656873442.83,44.36829,-124.9528,0.0,34.0919968396,29,29,internal_timestamp,479.640014648,29,29,833802,1447884642,5.45429992676,29,29,3656873442.83
"('3160',)",33.2961997986,1,0,1029.11244591,29,29,2,3.32961997986,29,29,3724598841.57,3724598841.66,3656873453.84,44.36829,-124.9528,0.0,34.0908887893,29,29,internal_timestamp,478.209991455,29,29,842077,1447884653,5.46420001984,29,29,3656873453.84
"('3161',)",33.3072013855,1,0,1029.10231704,29,29,2,3.33072013855,29,29,3724598841.57,3724598841.66,3656873464.84,44.36829,-124.9528,0.0,34.0891821969,29,29,internal_timestamp,476.720001221,29,29,836561,1447884664,5.47900009155,29,29,3656873464.84
"('3162',)",33.3231010437,1,0,1029.09358846,29,29,2,3.33231010437,29,29,3724598841.57,3724598841.66,3656873475.84,44.36829,-124.9528,0.0,34.0895862322,29,29,internal_timestamp,475.269989014,29,29,841872,1447884675,5.49720001221,29,29,3656873475.84
"('3163',)",33.3377990723,1,0,1029.08438688,29,29,2,3.33377990723,29,29,3724598841.57,3724598841.66,3656873486.85,44.36829,-124.9528,0.0,34.089893419,29,29,internal_timestamp,473.700012207,29,29,847397,1447884686,5.51420021057,29,29,3656873486.85
"('3164',)",33.3445014954,1,0,1029.07723616,29,29,2,3.33445014954,29,29,3724598841.57,3724598841.66,3656873497.84,44.36829,-124.9528,0.0,34.0904408899,29,29,internal_timestamp,472.269989014,29,29,842113,1447884697,5.521900177,29,29,3656873497.84
"('3165',)",33.3515014648,1,0,1029.07030658,29,29,2,3.33515014648,29,29,3724598841.57,3724598841.66,3656873508.85,44.36829,-124.9528,0.0,34.0902111078,29,29,internal_timestamp,471.049987793,29,29,850430,1447884708,5.53060007095,29,29,3656873508.85
"('3166',)",33.3555984497,1,0,1029.06408262,29,29,2,3.33555984497,29,29,3724598841.58,3724598841.66,3656873519.84,44.36829,-124.9528,0.0,34.0904358845,29,29,internal_timestamp,469.799987793,29,29,844497,1447884719,5.53560018539,29,29,3656873519.84
"('3167',)",33.3787002563,1,0,1029.05393985,29,29,2,3.33787002563,29,29,3724598841.58,3724598841.66,3656873530.85,44.36829,-124.9528,0.0,34.0898568055,29,29,internal_timestamp,468.470001221,29,29,849291,1447884730,5.56279993057,29,29,3656873530.85
"('3168',)",33.4171981812,1,0,1029.03708143,29,29,2,3.34171981812,29,29,3724598841.58,3724598841.66,3656873541.85,44.36829,-124.9528,0.0,34.0847628664,29,29,internal_timestamp,467.079986572,29,29,853971,1447884741,5.61180019379,29,29,3656873541.85
"('3169',)",33.4238014221,1,0,1029.03050524,29,29,2,3.34238014221,29,29,3724598841.58,3724598841.66,3656873552.85,44.36829,-124.9528,0.0,34.085670063,29,29,internal_timestamp,465.700012207,29,29,847676,1447884752,5.61899995804,29,29,3656873552.85
"('3170',)",33.4292984009,1,0,1029.02220886,29,29,2,3.34292984009,29,29,3724598841.58,3724598841.66,3656873563.85,44.36829,-124.9528,0.0,34.0851860724,29,29,internal_timestamp,464.190002441,29,29,851202,1447884763,5.6263999939,29,29,3656873563.85
"('3171',)",33.4311981201,1,0,1029.0161252,29,29,2,3.34311981201,29,29,3724598841.58,3724598841.66,3656873574.85,44.36829,-124.9528,0.0,34.0860220406,29,29,internal_timestamp,462.779998779,29,29,854827,1447884774,5.62839984894,29,29,3656873574.85
"('3172',)",33.4313011169,1,0,1029.0101293,29,29,2,3.34313011169,29,29,3724598841.58,3724598841.66,3656873585.85,44.36829,-124.9528,0.0,34.0858520194,29,29,internal_timestamp,461.529998779,29,29,850200,1447884785,5.62930011749,29,29,3656873585.85
"('3173',)",33.4338989258,1,0,1029.00586049,29,29,2,3.34338989258,29,29,3724598841.58,3724598841.66,3656873596.86,44.36829,-124.9528,0.0,34.0864434233,29,29,internal_timestamp,460.579986572,29,29,857104,1447884796,5.63210010529,29,29,3656873596.86
"('3174',)",33.4375,1,0,1029.00061678,29,29,2,3.34375,29,29,3724598841.58,3724598841.66,3656873607.85,44.36829,-124.9528,0.0,34.0859329731,29,29,internal_timestamp,459.670013428,29,29,853254,1447884807,5.63710021973,29,29,3656873607.85
"('3175',)",33.4435005188,1,0,1028.9939522,29,29,2,3.34435005188,29,29,3724598841.58,3724598841.66,3656873618.86,44.36829,-124.9528,0.0,34.0848728356,29,29,internal_timestamp,458.640014648,29,29,859904,1447884818,5.6454000473,29,29,3656873618.86
"('3176',)",33.451499939,1,0,1028.98582055,29,29,2,3.3451499939,29,29,3724598841.58,3724598841.66,3656873629.86,44.36829,-124.9528,0.0,34.0835541106,29,29,internal_timestamp,457.410003662,29,29,856076,1447884829,5.6563000679,29,29,3656873629.86
"('3177',)",33.4581985474,1,0,1028.978002,29,29,2,3.34581985474,29,29,3724598841.58,3724598841.66,3656873640.86,44.36829,-124.9528,0.0,34.0828226025,29,29,internal_timestamp,456.089996338,29,29,861069,1447884840,5.66520023346,29,29,3656873640.86
"('3178',)",33.4641990662,1,0,1028.97027583,29,29,2,3.34641990662,29,29,3724598841.58,3724598841.66,3656873651.86,44.36829,-124.9528,0.0,34.0817749897,29,29,internal_timestamp,454.829986572,29,29,855232,1447884851,5.67360019684,29,29,3656873651.86
"('3179',)",33.4691009521,1,0,1028.96360659,29,29,2,3.34691009521,29,29,3724598841.58,3724598841.66,3656873662.86,44.36829,-124.9528,0.0,34.0811420899,29,29,internal_timestamp,453.679992676,29,29,860095,1447884862,5.68030023575,29,29,3656873662.86
"('3180',)",33.4714012146,1,0,1028.95789343,29,29,2,3.34714012146,29,29,3724598841.58,3724598841.66,3656873673.85,44.36829,-124.9528,0.0,34.080976281,29,29,internal_timestamp,452.559997559,29,29,854960,1447884873,5.68359994888,29,29,3656873673.85
"('3181',)",33.4743995667,1,0,1028.95159813,29,29,2,3.34743995667,29,29,3724598841.58,3724598841.67,3656873684.86,44.36829,-124.9528,0.0,34.0802903086,29,29,internal_timestamp,451.440002441,29,29,858652,1447884884,5.68819999695,29,29,3656873684.86
"('3182',)",33.4775009155,1,0,1028.94568189,29,29,2,3.34775009155,29,29,3724598841.58,3724598841.67,3656873695.87,44.36829,-124.9528,0.0,34.0812499161,29,29,internal_timestamp,450.079986572,29,29,865771,1447884895,5.69140005112,29,29,3656873695.87
"('3183',)",33.5108985901,1,0,1028.92703461,29,29,2,3.35108985901,29,29,3724598841.58,3724598841.67,3656873706.86,44.36829,-124.9528,0.0,34.0744911829,29,29,internal_timestamp,448.480010986,29,29,862458,1447884906,5.73640012741,29,29,3656873706.86
"('3184',)",33.5162010193,1,0,1028.9181799,29,29,2,3.35162010193,29,29,3724598841.58,3724598841.67,3656873717.87,44.36829,-124.9528,0.0,34.0755006929,29,29,internal_timestamp,446.549987793,29,29,866965,1447884917,5.74230003357,29,29,3656873717.87
"('3185',)",33.5340995789,1,0,1028.90746782,29,29,2,3.35340995789,29,29,3724598841.58,3724598841.67,3656873728.86,44.36829,-124.9528,0.0,34.0742072648,29,29,internal_timestamp,445.079986572,29,29,860879,1447884928,5.76440000534,29,29,3656873728.86
"('3186',)",33.5368003845,1,0,1028.89973696,29,29,2,3.35368003845,29,29,3724598841.58,3724598841.67,3656873739.86,44.36829,-124.9528,0.0,34.0739905969,29,29,internal_timestamp,443.549987793,29,29,864681,1447884939,5.76840019226,29,29,3656873739.86
"('3187',)",33.5368995667,1,0,1028.89352066,29,29,2,3.35368995667,29,29,3724598841.58,3724598841.67,3656873750.87,44.36829,-124.9528,0.0,34.0742885465,29,29,internal_timestamp,442.160003662,29,29,868299,1447884950,5.7688999176,29,29,3656873750.87
"('3188',)",33.5391998291,1,0,1028.88504662,29,29,2,3.35391998291,29,29,3724598841.58,3724598841.67,3656873761.87,44.36829,-124.9528,0.0,34.0729966553,29,29,internal_timestamp,440.670013428,29,29,871511,1447884961,5.77349996567,29,29,3656873761.87
